,SPY,IWM,VTV,VUG,MTUM,USMV,QUAL,VYM,SPHQ,VLUE,PDP
2017-11-08,259.1099853515625,147.1999969482422,102.0199966430664,138.1799926757812,100.9700012207031,51.72999954223633,79.9800033569336,82.9000015258789,29.34000015258789,79.9800033569336,51.11000061035156
2017-11-09,258.1700134277344,146.6799926757812,101.6699981689453,137.6300048828125,100.1999969482422,51.63000106811523,79.68000030517578,82.62000274658203,29.19000053405762,79.75,50.7400016784668
2017-11-10,258.0899963378906,146.5700073242188,101.5599975585938,137.6699981689453,100.4899978637695,51.58000183105469,79.77999877929688,82.5199966430664,29.22999954223633,79.8499984741211,50.65000152587891
2017-11-13,258.3299865722656,146.6100006103516,101.6600036621094,137.8500061035156,100.7399978637695,51.75,79.8499984741211,82.62000274658203,29.20999908447266,79.91000366210938,50.77000045776367
2017-11-14,257.7300109863281,146.2100067138672,101.4199981689453,137.5500030517578,100.5699996948242,51.84999847412109,79.87999725341797,82.54000091552734,29.15999984741211,79.55999755859375,50.70999908447266
2017-11-15,256.4400024414062,145.6300048828125,101.0,136.6900024414062,100.2300033569336,51.5,79.41000366210938,82.0999984741211,28.98999977111816,79.26000213623047,50.40999984741211
2017-11-16,258.6199951171875,147.7700042724609,101.7300033569336,138.0899963378906,101.1800003051758,51.83000183105469,80.01000213623047,82.72000122070312,29.35000038146973,80.41000366210938,50.91999816894531
2017-11-17,257.8599853515625,148.4499969482422,101.5199966430664,137.6600036621094,100.8099975585938,51.65000152587891,80.0199966430664,82.45999908447266,29.36000061035156,80.30999755859375,50.88999938964844
2017-11-20,258.2999877929688,149.5299987792969,101.75,137.8099975585938,101.2900009155273,51.68999862670898,80.16999816894531,82.62999725341797,29.44000053405762,80.58999633789062,51.13000106811523
2017-11-21,259.989990234375,151.0899963378906,102.1500015258789,139.0800018310547,102.0500030517578,51.9900016784668,80.66999816894531,82.95999908447266,29.57999992370605,81.04000091552734,51.59999847412109
2017-11-22,259.760009765625,150.8899993896484,102.0400009155273,138.9799957275391,101.629997253418,51.84000015258789,80.5,82.91000366210938,29.5,81.05000305175781,51.43999862670898
2017-11-24,260.3599853515625,150.9499969482422,102.129997253418,139.5399932861328,101.8199996948242,51.95999908447266,80.63999938964844,83.0199966430664,29.55999946594238,81.05999755859375,51.61999893188477
2017-11-27,260.2300109863281,150.4900054931641,102.1500015258789,139.4100036621094,101.620002746582,52.06999969482422,80.62000274658203,83.04000091552734,29.56999969482422,80.75,51.56000137329102
2017-11-28,262.8699951171875,152.8600006103516,103.6500015258789,140.0200042724609,102.8600006103516,52.45999908447266,81.48999786376953,84.06999969482422,29.93000030517578,81.72000122070312,51.86000061035156
2017-11-29,262.7099914550781,153.3699951171875,104.4100036621094,138.7100067138672,102.3199996948242,52.56000137329102,81.63999938964844,84.5,29.97999954223633,82.18000030517578,51.45999908447266
2017-11-30,265.010009765625,153.6499938964844,105.2300033569336,139.8999938964844,103.3099975585938,52.90000152587891,82.25,85.01000213623047,30.15999984741211,82.63999938964844,51.95999908447266
2017-12-01,264.4599914550781,153.0200042724609,105.1600036621094,139.5,102.6699981689453,52.84999847412109,82.27999877929688,84.98999786376953,30.04999923706055,82.43000030517578,51.65000152587891
2017-12-04,264.1400146484375,152.4499969482422,105.5299987792969,138.6000061035156,101.379997253418,52.70999908447266,82.33999633789062,85.19000244140625,30.15999984741211,82.81999969482422,50.97999954223633
2017-12-05,263.1900024414062,150.9299926757812,104.9300003051758,138.4299926757812,101.2799987792969,52.54000091552734,82.12999725341797,84.81999969482422,30.05999946594238,82.33000183105469,50.83000183105469
2017-12-06,263.239990234375,150.2200012207031,104.8199996948242,138.6399993896484,101.5100021362305,52.58000183105469,82.08000183105469,84.77999877929688,30.10000038146973,82.12000274658203,50.81999969482422
2017-12-07,264.0700073242188,151.2700042724609,105.0199966430664,139.2899932861328,102.1699981689453,52.63000106811523,82.4000015258789,84.8499984741211,30.18000030517578,82.44000244140625,51.22000122070312
2017-12-08,265.510009765625,151.4100036621094,105.7300033569336,139.8699951171875,102.7600021362305,52.84999847412109,82.77999877929688,85.33000183105469,30.32999992370605,83.05999755859375,51.31999969482422
2017-12-11,266.3099975585938,151.3500061035156,106.0199966430664,140.4100036621094,102.870002746582,52.90999984741211,82.93000030517578,85.62999725341797,30.36000061035156,83.47000122070312,51.27999877929688
2017-12-12,266.7799987792969,150.8800048828125,106.4100036621094,140.3800048828125,102.9499969482422,52.93000030517578,82.97000122070312,85.83000183105469,30.40999984741211,83.4800033569336,51.20000076293945
2017-12-13,266.75,151.7799987792969,106.2200012207031,140.6100006103516,102.879997253418,53.02999877929688,83.01000213623047,85.91000366210938,30.5,83.4000015258789,51.20000076293945
2017-12-14,265.6600036621094,150.1000061035156,105.5800018310547,140.3699951171875,102.3600006103516,52.79999923706055,82.66999816894531,85.38999938964844,30.3700008392334,82.83000183105469,51.06999969482422
2017-12-15,266.510009765625,152.2400054931641,106.4300003051758,141.5399932861328,103.5,53.27999877929688,83.29000091552734,86.0999984741211,30.57999992370605,83.62999725341797,51.52999877929688
2017-12-18,268.2000122070312,154.3000030517578,107.0299987792969,142.5399932861328,104.3099975585938,53.36999893188477,83.79000091552734,86.5,30.54999923706055,84.63999938964844,51.95999908447266
2017-12-19,267.1700134277344,153.0800018310547,106.7200012207031,141.9299926757812,103.9300003051758,53.06999969482422,83.62999725341797,86.23999786376953,30.48999977111816,84.38999938964844,51.81000137329102
2017-12-20,267.0299987792969,153.3800048828125,106.7600021362305,141.6399993896484,103.9100036621094,52.93999862670898,83.5999984741211,86.16999816894531,30.45999908447266,84.63999938964844,51.7400016784668
2017-12-21,267.5799865722656,153.4700012207031,106.4499969482422,141.2400054931641,103.5199966430664,52.65999984741211,83.16999816894531,85.6500015258789,30.45000076293945,84.33999633789062,51.66999816894531
2017-12-22,267.510009765625,153.1900024414062,106.4400024414062,141.1399993896484,103.5,52.68000030517578,83.11000061035156,85.69000244140625,30.43000030517578,84.2699966430664,51.65000152587891
2017-12-26,267.1900024414062,153.2799987792969,106.3600006103516,140.9499969482422,103.2300033569336,52.68999862670898,83.12999725341797,85.63999938964844,30.48999977111816,84.06999969482422,51.59999847412109
2017-12-27,267.3200073242188,153.1300048828125,106.3899993896484,141.0500030517578,103.5,52.81999969482422,83.22000122070312,85.7300033569336,30.51000022888184,83.94999694824219,51.75
2017-12-28,267.8699951171875,153.7299957275391,106.6699981689453,141.3000030517578,103.7099990844727,52.90000152587891,83.31999969482422,85.87999725341797,30.54000091552734,84.12999725341797,51.91999816894531
2017-12-29,266.8599853515625,152.4600067138672,106.3199996948242,140.6499938964844,103.129997253418,52.77999877929688,82.9000015258789,85.62999725341797,30.45000076293945,83.62000274658203,51.63000106811523
2018-01-02,268.7699890136719,153.8999938964844,106.6500015258789,142.25,103.9400024414062,52.7599983215332,83.27999877929688,85.91999816894531,30.60000038146973,84.7300033569336,51.86999893188477
2018-01-03,270.4700012207031,154.0599975585938,107.0599975585938,143.5800018310547,104.9800033569336,52.86999893188477,83.87000274658203,86.19999694824219,30.79000091552734,84.83000183105469,52.29000091552734
2018-01-04,271.6099853515625,154.4700012207031,107.6800003051758,143.9700012207031,105.8600006103516,53.08000183105469,84.25,86.58000183105469,30.92000007629395,85.30000305175781,52.54999923706055
2018-01-05,273.4200134277344,154.7899932861328,108.2099990844727,145.1799926757812,106.7099990844727,53.34999847412109,84.80000305175781,86.97000122070312,31.18000030517578,85.69000244140625,52.93999862670898
2018-01-08,273.9200134277344,155.0299987792969,108.3199996948242,145.6499938964844,107.0100021362305,53.43999862670898,85.05999755859375,87.12999725341797,31.25,85.86000061035156,53.09999847412109
2018-01-09,274.5400085449219,154.8200073242188,108.5699996948242,145.9499969482422,107.4100036621094,53.47000122070312,85.31999969482422,87.27999877929688,31.31999969482422,85.8499984741211,53.36000061035156
2018-01-10,274.1199951171875,154.8399963378906,108.5100021362305,145.5599975585938,107.3000030517578,53.20999908447266,85.16000366210938,87.12999725341797,31.29999923706055,85.86000061035156,53.02999877929688
2018-01-11,276.1199951171875,157.5,109.2600021362305,146.6100006103516,108.0299987792969,53.36999893188477,85.61000061035156,87.70999908447266,31.55999946594238,86.91999816894531,53.47000122070312
2018-01-12,277.9200134277344,158.1600036621094,110.0500030517578,147.4600067138672,109.0599975585938,53.52999877929688,86.2300033569336,88.19999694824219,31.78000068664551,87.58000183105469,53.72000122070312
2018-01-16,276.9700012207031,156.1399993896484,109.6999969482422,146.9299926757812,108.8199996948242,53.4900016784668,85.93000030517578,87.94999694824219,31.60000038146973,87.25,53.54000091552734
2018-01-17,279.6099853515625,157.6199951171875,110.6699981689453,148.3999938964844,110.629997253418,53.9900016784668,87.12999725341797,88.87999725341797,31.89999961853027,88.08999633789062,53.86999893188477
2018-01-18,279.1400146484375,156.5399932861328,110.4800033569336,148.2799987792969,110.5100021362305,53.88999938964844,86.87999725341797,88.58999633789062,31.79999923706055,87.98999786376953,53.93000030517578
2018-01-19,280.4100036621094,158.6000061035156,110.8300018310547,149.1499938964844,111.1600036621094,54.11999893188477,87.43000030517578,88.87999725341797,31.97999954223633,88.19000244140625,54.54000091552734
2018-01-22,282.6900024414062,159.4499969482422,111.7099990844727,150.4100036621094,111.8399963378906,54.45999908447266,87.88999938964844,89.62999725341797,32.16999816894531,88.83000183105469,54.81000137329102
2018-01-23,283.2900085449219,159.9600067138672,111.6699981689453,151.2299957275391,111.9800033569336,54.54999923706055,87.91000366210938,89.52999877929688,32.09999847412109,88.8499984741211,55.0099983215332
2018-01-24,283.1799926757812,158.9700012207031,111.8899993896484,150.7700042724609,111.7300033569336,54.58000183105469,87.68000030517578,89.48999786376953,32.02000045776367,88.58999633789062,55.11000061035156
2018-01-25,283.2999877929688,159.0299987792969,112.0299987792969,150.6199951171875,111.9800033569336,54.84999847412109,87.69999694824219,89.62000274658203,32.11999893188477,88.1500015258789,55.13000106811523
2018-01-26,286.5799865722656,159.6000061035156,113.2600021362305,152.3800048828125,113.5599975585938,55.31000137329102,88.61000061035156,90.91000366210938,32.40999984741211,89.38999938964844,55.70000076293945
2018-01-29,284.6799926757812,158.6999969482422,112.6600036621094,151.2400054931641,112.6999969482422,54.88999938964844,87.83000183105469,90.31999969482422,32.18000030517578,88.93000030517578,55.41999816894531
2018-01-30,281.760009765625,157.1799926757812,111.2900009155273,149.9900054931641,110.9700012207031,54.56999969482422,86.88999938964844,89.18000030517578,31.86000061035156,87.58000183105469,54.93999862670898
2018-01-31,281.8999938964844,156.3600006103516,111.3300018310547,150.25,111.6100006103516,54.61999893188477,86.69000244140625,89.1500015258789,31.8799991607666,87.2699966430664,54.91999816894531
2018-02-01,281.5799865722656,156.8500061035156,111.4700012207031,149.6699981689453,111.5,54.47000122070312,86.76000213623047,89.06999969482422,31.85000038146973,87.0999984741211,54.95999908447266
2018-02-02,275.4500122070312,153.8300018310547,108.9499969482422,146.6499938964844,108.9300003051758,53.56000137329102,84.97000122070312,87.18000030517578,31.28000068664551,84.83000183105469,54.0
2018-02-05,263.9299926757812,147.9199981689453,104.3000030517578,140.8000030517578,104.2699966430664,51.63000106811523,81.72000122070312,83.48999786376953,29.95999908447266,81.56999969482422,51.90999984741211
2018-02-06,269.1300048828125,149.6900024414062,105.9499969482422,143.9900054931641,106.8000030517578,51.95999908447266,82.98999786376953,84.68000030517578,30.5,83.48999786376953,52.56000137329102
2018-02-07,267.6700134277344,149.8399963378906,105.6900024414062,142.8600006103516,106.4400024414062,51.79999923706055,82.69000244140625,84.51000213623047,30.45000076293945,83.36000061035156,52.40000152587891
2018-02-08,257.6300048828125,145.4400024414062,101.8300018310547,137.4600067138672,101.9400024414062,50.2400016784668,79.81999969482422,81.6500015258789,29.31999969482422,80.26000213623047,50.38999938964844
2018-02-09,261.5,146.7700042724609,103.379997253418,139.4100036621094,103.9700012207031,51.06999969482422,81.12999725341797,82.91999816894531,29.79999923706055,81.23999786376953,51.02000045776367
2018-02-12,265.3399963378906,148.1600036621094,104.6900024414062,141.5800018310547,105.7900009155273,51.56999969482422,82.0999984741211,83.88999938964844,30.17000007629395,82.45999908447266,51.86999893188477
2018-02-13,266.0,148.4799957275391,105.0,141.9799957275391,106.25,51.72999954223633,82.4000015258789,84.16999816894531,30.26000022888184,82.77999877929688,52.04999923706055
2018-02-14,269.5899963378906,151.1499938964844,106.3199996948242,144.1699981689453,108.1999969482422,52.15999984741211,83.4800033569336,84.95999908447266,30.65999984741211,84.02999877929688,53.13000106811523
2018-02-15,273.0299987792969,152.8000030517578,107.4300003051758,146.2799987792969,109.5400009155273,52.81000137329102,84.51000213623047,85.97000122070312,31.06999969482422,84.86000061035156,53.70000076293945
2018-02-16,273.1099853515625,153.3399963378906,107.5599975585938,146.1600036621094,109.4300003051758,52.97999954223633,84.55999755859375,86.08000183105469,31.11000061035156,84.83999633789062,53.72999954223633
2018-02-20,271.3999938964844,152.0800018310547,106.5999984741211,145.6100006103516,109.4100036621094,52.43999862670898,84.08999633789062,85.25,30.77000045776367,84.16000366210938,53.56000137329102
2018-02-21,270.0499877929688,152.2400054931641,105.9199981689453,145.0899963378906,108.8899993896484,52.08000183105469,83.54000091552734,84.62000274658203,30.54000091552734,83.6500015258789,53.29999923706055
2018-02-22,270.3999938964844,152.0,106.0,145.25,109.0699996948242,52.13000106811523,83.56999969482422,84.7300033569336,30.60000038146973,83.76000213623047,53.27000045776367
2018-02-23,274.7099914550781,153.9799957275391,107.620002746582,147.6999969482422,110.7799987792969,52.86999893188477,84.93000030517578,86.12000274658203,31.03000068664551,85.13999938964844,53.88000106811523
2018-02-26,277.8999938964844,154.9900054931641,108.9400024414062,149.2799987792969,112.0800018310547,53.34000015258789,85.88999938964844,87.13999938964844,31.40999984741211,86.23999786376953,54.27000045776367
2018-02-27,274.4299926757812,152.7599945068359,107.7399978637695,147.1499938964844,111.0299987792969,52.72000122070312,84.93000030517578,86.08000183105469,31.05999946594238,85.2699966430664,53.52000045776367
2018-02-28,271.6499938964844,150.3500061035156,106.3899993896484,145.8600006103516,109.9800033569336,52.29999923706055,84.16999816894531,84.94000244140625,30.70999908447266,84.38999938964844,52.90999984741211
2018-03-01,267.7000122070312,149.9499969482422,104.9700012207031,143.9199981689453,108.0100021362305,51.72000122070312,83.0999984741211,84.01000213623047,30.28000068664551,83.23999786376953,52.20000076293945
2018-03-02,269.0799865722656,152.3500061035156,105.4499969482422,144.8600006103516,108.3600006103516,51.97999954223633,83.61000061035156,84.33000183105469,30.43000030517578,83.66999816894531,52.61999893188477
2018-03-05,272.1900024414062,153.7100067138672,106.6699981689453,146.4799957275391,109.6500015258789,52.56999969482422,84.41999816894531,85.30000305175781,30.75,84.54000091552734,53.11000061035156
2018-03-06,272.8800048828125,155.3699951171875,106.8099975585938,147.1100006103516,109.9700012207031,52.63999938964844,84.81999969482422,85.3499984741211,30.71999931335449,84.8499984741211,53.45000076293945
2018-03-07,272.7799987792969,156.7400054931641,106.6399993896484,147.3600006103516,110.2300033569336,52.66999816894531,84.70999908447266,85.18000030517578,30.67000007629395,84.62000274658203,53.7599983215332
2018-03-08,274.1000061035156,156.4199981689453,106.9499969482422,148.2700042724609,110.7099990844727,52.97000122070312,85.23999786376953,85.5999984741211,30.84000015258789,84.80000305175781,53.95999908447266
2018-03-09,278.8699951171875,158.9199981689453,108.7600021362305,150.8899993896484,112.879997253418,53.59000015258789,86.66999816894531,86.88999938964844,31.35000038146973,86.20999908447266,54.93999862670898
2018-03-12,278.5199890136719,159.1999969482422,108.4100036621094,151.1100006103516,112.8099975585938,53.45000076293945,86.66000366210938,86.63999938964844,31.23999977111816,86.22000122070312,54.90999984741211
2018-03-13,276.7200012207031,158.4600067138672,107.7399978637695,150.0500030517578,111.9599990844727,53.38999938964844,86.25,86.19999694824219,31.03000068664551,85.9800033569336,54.63999938964844
2018-03-14,275.2999877929688,157.7100067138672,106.9800033569336,149.6199951171875,111.3600006103516,53.15999984741211,85.66000366210938,85.5999984741211,30.77000045776367,85.37999725341797,54.34000015258789
2018-03-15,275.0,156.9199981689453,106.9599990844727,149.3899993896484,111.4599990844727,53.11000061035156,85.68000030517578,85.51000213623047,30.73999977111816,85.16000366210938,54.34999847412109
2018-03-16,274.2000122070312,157.8000030517578,107.2200012207031,149.2899932861328,111.5899963378906,53.2599983215332,85.88999938964844,85.75,30.8799991607666,85.55000305175781,54.5
2018-03-19,270.489990234375,156.2799987792969,106.0,146.9299926757812,110.3199996948242,52.84000015258789,84.80000305175781,84.69000244140625,30.40999984741211,84.45999908447266,54.02000045776367
2018-03-20,270.9500122070312,156.2400054931641,105.9499969482422,147.5800018310547,111.1600036621094,52.90000152587891,85.1500015258789,84.73999786376953,30.55999946594238,84.58999633789062,54.36000061035156
2018-03-21,270.4299926757812,157.1499938964844,105.8899993896484,147.1300048828125,110.7699966430664,52.65999984741211,85.01000213623047,84.69999694824219,30.47999954223633,84.44000244140625,54.25
2018-03-22,263.6700134277344,153.3500061035156,102.6699981689453,143.0599975585938,106.879997253418,51.45000076293945,82.44000244140625,82.55999755859375,29.68000030517578,82.0,52.88000106811523
2018-03-23,258.0499877929688,150.0500030517578,100.4700012207031,140.0,104.1999969482422,50.70000076293945,80.5999984741211,80.94000244140625,29.14999961853027,79.9800033569336,51.95000076293945
2018-03-26,265.1099853515625,153.3300018310547,103.2399978637695,143.8200073242188,107.7399978637695,51.70999908447266,82.87999725341797,82.37000274658203,29.86000061035156,82.33999633789062,53.22999954223633
2018-03-27,260.6000061035156,150.3600006103516,101.9400024414062,140.3800048828125,104.8600006103516,51.27999877929688,81.6500015258789,81.44000244140625,29.45999908447266,80.98999786376953,52.09999847412109
2018-03-28,259.8299865722656,150.3099975585938,101.9400024414062,139.6000061035156,104.2200012207031,51.41999816894531,81.51000213623047,81.52999877929688,29.45999908447266,80.87000274658203,51.88999938964844
2018-03-29,263.1499938964844,151.8300018310547,103.1800003051758,141.8800048828125,105.9199981689453,51.93000030517578,82.70999908447266,82.48999786376953,29.84000015258789,82.0199966430664,52.66999816894531
2018-04-02,257.4700012207031,148.1300048828125,100.9100036621094,138.3999938964844,102.5800018310547,51.06000137329102,80.7300033569336,80.63999938964844,29.14999961853027,80.16999816894531,51.25
2018-04-03,260.7699890136719,150.25,102.3199996948242,139.9700012207031,103.7900009155273,51.61000061035156,81.87000274658203,81.7699966430664,29.56999969482422,81.36000061035156,51.88999938964844
2018-04-04,263.5599975585938,152.1600036621094,103.5100021362305,141.6300048828125,104.9899978637695,52.13999938964844,82.88999938964844,82.72000122070312,29.89999961853027,82.33000183105469,52.40999984741211
2018-04-05,265.6400146484375,153.4199981689453,104.2099990844727,142.6900024414062,105.8899993896484,52.38999938964844,83.2699966430664,83.25,30.09000015258789,82.80999755859375,52.72000122070312
2018-04-06,259.7200012207031,150.3600006103516,102.0500030517578,139.4100036621094,103.120002746582,51.4900016784668,81.38999938964844,81.58000183105469,29.39999961853027,81.06999969482422,51.31999969482422
2018-04-09,261.0,150.5399932861328,102.4300003051758,139.8800048828125,103.5500030517578,51.66999816894531,81.58999633789062,81.88999938964844,29.39999961853027,81.33000183105469,51.90000152587891
2018-04-10,265.1499938964844,153.3800048828125,104.0299987792969,142.3899993896484,105.879997253418,52.15999984741211,82.9800033569336,83.23999786376953,29.8799991607666,82.80000305175781,52.72000122070312
2018-04-11,263.760009765625,153.7100067138672,103.3600006103516,141.8300018310547,105.120002746582,51.91999816894531,82.4800033569336,82.80000305175781,29.69000053405762,82.37999725341797,52.56999969482422
2018-04-12,265.9299926757812,154.7599945068359,104.3300018310547,142.8099975585938,106.7799987792969,52.0099983215332,83.04000091552734,83.3499984741211,29.93000030517578,83.26000213623047,53.09000015258789
2018-04-13,265.1499938964844,153.9499969482422,103.9599990844727,142.4900054931641,105.7200012207031,52.04000091552734,82.7300033569336,83.18000030517578,29.8700008392334,82.94000244140625,52.75
2018-04-16,267.3299865722656,155.3699951171875,104.879997253418,143.5200042724609,106.4499969482422,52.56999969482422,83.37999725341797,83.87000274658203,30.04999923706055,83.7300033569336,53.2400016784668
2018-04-17,270.1900024414062,157.0599975585938,105.5400009155273,145.8099975585938,108.2200012207031,53.02000045776367,84.08000183105469,84.4000015258789,30.30999946594238,84.33999633789062,54.11999893188477
2018-04-18,270.3900146484375,157.4799957275391,105.5100021362305,146.1100006103516,108.4700012207031,53.0,83.77999877929688,84.29000091552734,30.30999946594238,84.5199966430664,54.36000061035156
2018-04-19,268.8900146484375,156.3899993896484,105.3300018310547,144.7400054931641,108.2600021362305,52.61999893188477,82.81999969482422,83.6500015258789,30.03000068664551,83.69000244140625,54.0099983215332
2018-04-20,266.6099853515625,155.5500030517578,104.7300033569336,143.1199951171875,107.5500030517578,52.2400016784668,82.0999984741211,83.12999725341797,29.82999992370605,82.8499984741211,53.54000091552734
2018-04-23,266.5700073242188,155.3200073242188,104.8600006103516,142.8500061035156,107.2600021362305,52.31000137329102,82.01000213623047,83.30999755859375,29.79000091552734,82.94000244140625,53.43000030517578
2018-04-24,262.9800109863281,154.4299926757812,103.9800033569336,140.1499938964844,105.3199996948242,51.86000061035156,81.05000305175781,82.5,29.3700008392334,82.29000091552734,52.45999908447266
2018-04-25,263.6300048828125,154.1999969482422,104.0899963378906,140.4400024414062,105.4800033569336,51.86000061035156,81.19000244140625,82.66999816894531,29.43000030517578,82.75,52.29000091552734
2018-04-26,266.3099975585938,154.9100036621094,104.5999984741211,142.8699951171875,107.1800003051758,52.31000137329102,82.02999877929688,83.31999969482422,29.79000091552734,83.0999984741211,53.11000061035156
2018-04-27,266.5599975585938,154.6900024414062,104.75,142.8699951171875,107.2399978637695,52.36000061035156,82.13999938964844,83.41000366210938,29.77000045776367,83.08000183105469,53.11000061035156
2018-04-30,264.510009765625,153.3200073242188,103.6100006103516,142.2700042724609,106.4499969482422,52.04000091552734,81.62999725341797,82.5999984741211,29.53000068664551,82.33999633789062,52.66999816894531
2018-05-01,264.9800109863281,154.0700073242188,103.4199981689453,143.2100067138672,107.1100006103516,51.95999908447266,81.66999816894531,82.44000244140625,29.52000045776367,82.37999725341797,52.86000061035156
2018-05-02,263.2000122070312,154.6499938964844,102.379997253418,142.6799926757812,106.1600036621094,51.45000076293945,81.4000015258789,81.6500015258789,29.31999969482422,81.91999816894531,52.63000106811523
2018-05-03,262.6199951171875,153.8099975585938,101.9899978637695,142.6499938964844,106.3899993896484,51.47000122070312,81.41999816894531,81.62999725341797,29.36000061035156,81.44000244140625,52.86000061035156
2018-05-04,266.0199890136719,155.7299957275391,103.0899963378906,144.7799987792969,107.5100021362305,52.02000045776367,82.41999816894531,82.51000213623047,29.69000053405762,82.48999786376953,53.56999969482422
2018-05-07,266.9200134277344,157.0500030517578,103.2900009155273,145.6100006103516,108.370002746582,52.06000137329102,82.61000061035156,82.66999816894531,29.70000076293945,82.5199966430664,54.02999877929688
2018-05-08,266.9200134277344,157.8300018310547,103.2600021362305,145.6900024414062,108.8300018310547,51.9900016784668,82.69999694824219,82.5,29.77000045776367,82.61000061035156,54.2400016784668
2018-05-09,269.5,158.6799926757812,104.1399993896484,147.1999969482422,110.2600021362305,52.20999908447266,83.4000015258789,83.27999877929688,29.98999977111816,83.27999877929688,54.81000137329102
2018-05-10,272.0199890136719,159.5299987792969,105.120002746582,148.5500030517578,111.0199966430664,52.72000122070312,84.06999969482422,84.04000091552734,30.21999931335449,84.0999984741211,55.20000076293945
2018-05-11,272.8500061035156,159.8399963378906,105.4499969482422,148.7200012207031,111.0999984741211,52.83000183105469,84.30000305175781,84.27999877929688,30.29999923706055,84.3499984741211,55.31000137329102
2018-05-14,272.9800109863281,159.2299957275391,105.6399993896484,148.6199951171875,111.120002746582,52.72000122070312,84.20999908447266,84.41999816894531,30.31999969482422,84.58000183105469,55.15000152587891
2018-05-15,271.1000061035156,159.2599945068359,105.1500015258789,147.2400054931641,110.4100036621094,52.34999847412109,83.66000366210938,84.0199966430664,30.20999908447266,84.33000183105469,54.93000030517578
2018-05-16,272.239990234375,160.9199981689453,105.5699996948242,147.9400024414062,110.870002746582,52.43000030517578,84.0999984741211,84.38999938964844,30.39999961853027,85.05000305175781,55.20000076293945
2018-05-17,272.010009765625,161.6600036621094,105.5299987792969,147.8600006103516,110.5899963378906,52.31000137329102,84.19000244140625,84.30999755859375,30.40999984741211,85.05000305175781,55.15999984741211
2018-05-18,271.3299865722656,161.8699951171875,105.120002746582,147.7299957275391,110.4100036621094,52.29000091552734,84.02999877929688,84.0999984741211,30.39999961853027,84.48999786376953,55.29999923706055
2018-05-21,273.3699951171875,162.9400024414062,105.9899978637695,148.7100067138672,111.5,52.63999938964844,84.47000122070312,84.77999877929688,30.60000038146973,85.16999816894531,55.65999984741211
2018-05-22,272.6099853515625,161.7599945068359,105.8600006103516,148.0,111.0599975585938,52.38999938964844,84.19000244140625,84.55999755859375,30.46999931335449,85.05999755859375,55.18999862670898
2018-05-23,273.3599853515625,161.9700012207031,105.8199996948242,148.9499969482422,111.5299987792969,52.68000030517578,84.54000091552734,84.73999786376953,30.51000022888184,84.9800033569336,55.47000122070312
2018-05-24,272.7999877929688,162.0299987792969,105.5199966430664,148.8699951171875,111.4700012207031,52.65999984741211,84.51000213623047,84.5199966430664,30.56999969482422,84.9000015258789,55.59999847412109
2018-05-25,272.1499938964844,161.7400054931641,105.1600036621094,148.6499938964844,111.1500015258789,52.63999938964844,84.25,84.2300033569336,30.51000022888184,84.58999633789062,55.52000045776367
2018-05-29,269.0199890136719,161.5200042724609,103.6699981689453,147.5299987792969,109.7399978637695,52.31999969482422,83.41999816894531,83.33000183105469,30.14999961853027,83.58000183105469,55.2400016784668
2018-05-30,272.6099853515625,164.0800018310547,105.1600036621094,149.1999969482422,111.2300033569336,52.95999908447266,84.51000213623047,84.56999969482422,30.48999977111816,84.5,56.04000091552734
2018-05-31,270.9400024414062,162.7700042724609,104.2399978637695,148.5099945068359,110.120002746582,52.56000137329102,83.83000183105469,83.91999816894531,30.22999954223633,83.97000122070312,55.40999984741211
2018-06-01,273.6000061035156,163.8399963378906,105.2300033569336,150.2899932861328,111.870002746582,52.79999923706055,84.75,84.62999725341797,30.53000068664551,84.94000244140625,56.09000015258789
2018-06-04,274.8999938964844,164.7100067138672,105.5199966430664,151.3800048828125,112.6699981689453,53.06999969482422,85.26000213623047,84.93000030517578,30.73999977111816,85.3499984741211,56.34000015258789
2018-06-05,275.1000061035156,165.7299957275391,105.5100021362305,151.7599945068359,113.1999969482422,53.04999923706055,85.38999938964844,84.95999908447266,30.84000015258789,85.5199966430664,56.56999969482422
2018-06-06,277.3999938964844,166.9299926757812,106.4599990844727,152.9499969482422,114.2900009155273,53.33000183105469,86.1500015258789,85.55999755859375,31.1299991607666,86.23999786376953,57.09000015258789
2018-06-07,277.3699951171875,166.0200042724609,106.7300033569336,152.2899932861328,113.3000030517578,53.36999893188477,86.05999755859375,85.69999694824219,31.11000061035156,86.41999816894531,56.7400016784668
2018-06-08,278.1900024414062,166.5200042724609,107.0899963378906,152.6900024414062,113.6800003051758,53.63999938964844,86.31999969482422,85.9800033569336,31.23999977111816,86.55000305175781,57.08000183105469
2018-06-11,278.5599975585938,166.7700042724609,107.2099990844727,153.0299987792969,113.5800018310547,53.63000106811523,86.19999694824219,85.98999786376953,31.26000022888184,86.75,57.11999893188477
2018-06-12,278.9200134277344,167.5299987792969,107.0800018310547,153.7200012207031,113.9000015258789,53.72999954223633,86.33000183105469,85.94999694824219,31.29000091552734,86.69000244140625,57.5
2018-06-13,278.0299987792969,166.8699951171875,106.620002746582,153.1799926757812,113.870002746582,53.4900016784668,85.83999633789062,85.41000366210938,31.13999938964844,86.3499984741211,57.22000122070312
